doc_number,corpus_size,vocab_count
4464,2266700,131556
4465,2267038,131561
4466,2267977,131610
4467,2268101,131611
4468,2268275,131614
4469,2268479,131622
4470,2268741,131634
4471,2269314,131642
4472,2269457,131647
4473,2269653,131654
4474,2269883,131660
4475,2270513,131661
4476,2271033,131675
4477,2271186,131675
4478,2272135,131686
4479,2272474,131690
4480,2272744,131693
4481,2274160,131833
4482,2274462,131840
4483,2274817,131851
4484,2275712,131959
4485,2276114,131965
4486,2276400,131974
4487,2277190,131999
4488,2277438,132006
4489,2277850,132020
4490,2278394,132027
4491,2278676,132034
4492,2278874,132038
4493,2279060,132058
4494,2279213,132060
4495,2279436,132070
4496,2279931,132073
4497,2280119,132075
4498,2280420,132078
4499,2280605,132083
4500,2281000,132091
4501,2281352,132099
4502,2281521,132101
4503,2281749,132157
4504,2282032,132161
4505,2282339,132171
4506,2282494,132175
4507,2282672,132176
4508,2282810,132179
4509,2283509,132196
4510,2283836,132207
4511,2284106,132211
4512,2284258,132212
4513,2284495,132215
4514,2285012,132254
4515,2285163,132256
4516,2285424,132265
4517,2285649,132270
4518,2286232,132289
4519,2286499,132327
4520,2286945,132338
4521,2287077,132340
4522,2288026,132360
4523,2290374,132440
4524,2290746,132458
4525,2290921,132466
4526,2291086,132466
4527,2291243,132466
4528,2291437,132470
4529,2291600,132486
4530,2291786,132486
4531,2291975,132492
4532,2292489,132500
4533,2292642,132507
4534,2293147,132529
4535,2293415,132543
4536,2293629,132544
4537,2293746,132544
4538,2294418,132552
4539,2294606,132557
4540,2295009,132610
4541,2296127,132639
4542,2296565,132647
4543,2296851,132654
4544,2298401,132673
4545,2298879,132689
4546,2299309,132716
4547,2299816,132730
4548,2299945,132733
4549,2300092,132735
4550,2300277,132738
4551,2301103,132756
4552,2301644,132764
4553,2302080,132773
4554,2302263,132774
4555,2302680,132784
4556,2302881,132785
4557,2303166,132788
4558,2303338,132788
4559,2304363,132810
4560,2304509,132811
4561,2305104,132819
4562,2305296,132821
4563,2305525,132851
4564,2305852,132865
4565,2306041,132866
4566,2306522,132875
4567,2306745,132880
4568,2306999,132892
4569,2307159,132894
4570,2307656,132912
4571,2307768,132913
4572,2308221,132923
4573,2308383,132926
4574,2308709,132959
4575,2308975,132961
4576,2309410,132962
4577,2310166,132970
4578,2310596,132986
4579,2310811,132986
4580,2311777,132998
4581,2312058,133013
4582,2312187,133013
4583,2312331,133014
4584,2312472,133015
4585,2312830,133028
4586,2313238,133047
4587,2313746,133050
4588,2313928,133053
4589,2314485,133061
4590,2315829,133086
4591,2316906,133105
4592,2317422,133130
4593,2319948,133188
4594,2321262,133247
4595,2321732,133252
4596,2322496,133266
4597,2323309,133279
4598,2323525,133280
4599,2323908,133300
4600,2324420,133321
4601,2324907,133329
4602,2325142,133329
4603,2325481,133343
4604,2325677,133346
4605,2325955,133354
4606,2326187,133360
4607,2326350,133363
4608,2326519,133368
4609,2326722,133372
4610,2327037,133381
4611,2327436,133401
4612,2327921,133410
4613,2328097,133413
4614,2328515,133419
4615,2329326,133442
4616,2330093,133458
4617,2330247,133462
4618,2330479,133462
4619,2331377,133485
4620,2331651,133491
4621,2331847,133492
4622,2332234,133504
4623,2333076,133520
4624,2333213,133520
4625,2334508,133531
4626,2334754,133542
4627,2335503,133567
4628,2335720,133575
4629,2335826,133576
4630,2336046,133586
4631,2336196,133589
4632,2336406,133596
4633,2336562,133601
4634,2336830,133604
4635,2337473,133656
4636,2338107,133671
4637,2338342,133672
4638,2338489,133678
4639,2338911,133683
4640,2341981,133723
4641,2342289,133726
4642,2343482,133749
4643,2343770,133786
4644,2343905,133786
4645,2344137,133792
4646,2344261,133794
4647,2344381,133798
4648,2344626,133805
4649,2344964,133820
4650,2345160,133824
4651,2345545,133830
4652,2345689,133831
4653,2345902,133833
4654,2346343,133838
4655,2348148,133863
4656,2348470,133868
4657,2348874,133875
4658,2349397,133883
4659,2350407,133904
4660,2350719,133912
4661,2350891,133921
4662,2351218,133932
4663,2351332,133933
4664,2351494,133936
4665,2351630,133937
4666,2351802,133944
4667,2351939,133944
4668,2352686,133969
4669,2353439,133982
4670,2353884,134001
4671,2354524,134008
4672,2355020,134015
4673,2355796,134043
4674,2356867,134074
4675,2357093,134086
4676,2357297,134093
4677,2357474,134115
4678,2358464,134135
4679,2359168,134159
4680,2359699,134175
4681,2359896,134183
4682,2360028,134205
4683,2360370,134273
4684,2360548,134275
4685,2361236,134290
4686,2361353,134292
4687,2362244,134318
4688,2362368,134319
4689,2362526,134320
4690,2362873,134326
4691,2363351,134329
4692,2363833,134348
4693,2364071,134349
4694,2364643,134457
4695,2364796,134462
4696,2365003,134464
4697,2365159,134466
4698,2365580,134504
4699,2366012,134504
4700,2366420,134505
4701,2366542,134505
4702,2366788,134508
4703,2367131,134602
4704,2367243,134602
4705,2367369,134602
4706,2367485,134602
4707,2367601,134602
4708,2368295,134622
4709,2368868,134635
4710,2369124,134638
4711,2369246,134639
4712,2370004,134650
4713,2370206,134655
4714,2370492,134659
4715,2370840,134663
4716,2371029,134665
4717,2371205,134668
4718,2371568,134713
4719,2371791,134714
4720,2372132,134725
4721,2372562,134733
4722,2372688,134733
4723,2373007,134740
4724,2373223,134787
4725,2373396,134794
4726,2373608,134795
4727,2373807,134797
4728,2374116,134807
4729,2374699,134817
4730,2375024,134831
4731,2375200,134836
4732,2375869,134855
4733,2376075,134867
4734,2376427,134876
4735,2376731,134880
4736,2378024,134902
4737,2378299,134913
4738,2378553,134918
4739,2378812,134921
4740,2378908,134923
4741,2379036,134925
4742,2380658,135020
4743,2380898,135032
4744,2381035,135038
4745,2381630,135042
4746,2381953,135047
4747,2382118,135050
4748,2382484,135123
4749,2382815,135170
4750,2383455,135197
4751,2384163,135228
4752,2384314,135230
4753,2384864,135241
4754,2385390,135277
4755,2385920,135286
4756,2386750,135336
4757,2386982,135341
4758,2388760,135432
4759,2389297,135436
4760,2389604,135439
4761,2390538,135465
4762,2390860,135482
4763,2391030,135487
4764,2391186,135490
4765,2391869,135507
4766,2392025,135511
4767,2392183,135511
4768,2392378,135517
4769,2392540,135522
4770,2392871,135527
4771,2393295,135536
4772,2393455,135539
4773,2393575,135540
4774,2393721,135540
4775,2394094,135547
4776,2394304,135605
4777,2394827,135613
4778,2395391,135624
4779,2395980,135675
4780,2396159,135675
4781,2396516,135678
4782,2396844,135679
4783,2397027,135691
4784,2397411,135709
4785,2399782,135745
4786,2400482,135773
4787,2400831,135780
4788,2401450,135807
4789,2401699,135816
4790,2402089,135823
4791,2402333,135823
4792,2402631,135826
4793,2402883,135834
4794,2403474,135846
4795,2403730,135854
4796,2404170,135859
4797,2404463,135873
4798,2404600,135874
4799,2404739,135875
4800,2404963,135883
4801,2405449,135899
4802,2405573,135899
4803,2405776,135901
4804,2407630,135924
4805,2408524,135940
4806,2408748,135947
4807,2409279,135974
4808,2409705,135981
4809,2410269,135997
4810,2410571,136003
4811,2411326,136022
4812,2411437,136022
4813,2411585,136024
4814,2411727,136026
4815,2411932,136063
4816,2412084,136064
4817,2414250,136103
4818,2420188,136211
4819,2420631,136228
4820,2420811,136232
4821,2420978,136238
4822,2421251,136249
4823,2421676,136264
4824,2421824,136270
4825,2421971,136274
4826,2422202,136282
4827,2422392,136282
4828,2423064,136393
4829,2423527,136406
4830,2423693,136409
4831,2423904,136410
4832,2424210,136414
4833,2424490,136414
4834,2424703,136423
4835,2424907,136426
4836,2425305,136437
4837,2425794,136449
4838,2426335,136525
4839,2427511,136562
4840,2427634,136563
4841,2428037,136563
4842,2428183,136567
4843,2429055,136584
4844,2429343,136589
4845,2430187,136642
4846,2430824,136649
4847,2431017,136651
4848,2431322,136706
4849,2431610,136713
4850,2432199,136730
4851,2432501,136731
4852,2432621,136732
4853,2433048,136734
4854,2433401,136755
4855,2433951,136759
4856,2434897,136784
4857,2435024,136793
4858,2435262,136801
4859,2435493,136806
4860,2436308,136822
4861,2436451,136826
4862,2436855,136840
4863,2437293,136925
4864,2437768,136932
4865,2438423,136958
4866,2440143,137008
4867,2440367,137010
4868,2440514,137011
4869,2440718,137016
4870,2441029,137019
4871,2441218,137020
4872,2441844,137035
4873,2442107,137042
4874,2442919,137056
4875,2443239,137058
4876,2443473,137062
4877,2443616,137064
4878,2443754,137065
4879,2444258,137075
4880,2444610,137077
4881,2445014,137138
4882,2445219,137141
4883,2445392,137142
4884,2445994,137186
4885,2446125,137188
4886,2446313,137189
4887,2446498,137191
4888,2446775,137225
4889,2447076,137237
4890,2447242,137255
4891,2447636,137270
4892,2449657,137321
4893,2449912,137323
4894,2450031,137324
4895,2450206,137327
4896,2450380,137330
4897,2451201,137379
4898,2451409,137380
4899,2453931,137454
4900,2454077,137454
4901,2454289,137486
4902,2454424,137489
4903,2455354,137507
4904,2455474,137507
4905,2455654,137512
4906,2455856,137517
4907,2456112,137526
4908,2456796,137550
4909,2457006,137553
4910,2457213,137558
4911,2458073,137572
4912,2458441,137575
4913,2458704,137579
4914,2458960,137588
4915,2459279,137609
4916,2459805,137636
4917,2459922,137636
4918,2460176,137639
4919,2460386,137644
4920,2460669,137663
4921,2460988,137682
4922,2461288,137702
4923,2461467,137728
4924,2461643,137734
4925,2462523,137766
4926,2462945,137769
4927,2463075,137770
4928,2463359,137773
4929,2463553,137780
4930,2463793,137787
4931,2464137,137796
4932,2464434,137799
4933,2464661,137802
4934,2464890,137811
4935,2465109,137817
4936,2465301,137828
4937,2465565,137831
4938,2465896,137846
4939,2466289,137851
4940,2466568,137912
4941,2466789,137916
4942,2466968,137918
4943,2467638,137943
4944,2468407,137955
4945,2468677,137974
4946,2468875,137987
4947,2469025,137990
4948,2469791,138012
4949,2469976,138023
4950,2470511,138044
4951,2470926,138051
4952,2471155,138052
4953,2471411,138063
4954,2473921,138104
4955,2475695,138136
4956,2475977,138143
4957,2476164,138155
4958,2476686,138192
4959,2477100,138202
4960,2477405,138208
4961,2478252,138266
4962,2478465,138267
4963,2478650,138271
4964,2478877,138283
4965,2479173,138305
4966,2479456,138307
4967,2479622,138313
4968,2480075,138327
4969,2480207,138328
4970,2480756,138420
4971,2482244,138484
4972,2482425,138486
4973,2482617,138492
4974,2482808,138495
4975,2483585,138518
4976,2483852,138529
4977,2484315,138587
4978,2485099,138591
4979,2485233,138591
4980,2485448,138607
4981,2485762,138624
4982,2486248,138688
4983,2487547,138706
4984,2488028,138733
4985,2488226,138738
4986,2488532,138743
4987,2489000,138756
4988,2489134,138756
4989,2489843,138769
4990,2493085,138798
4991,2493238,138798
4992,2494174,138821
4993,2494447,138828
4994,2494791,138837
4995,2495023,138842
4996,2495278,138846
4997,2495488,138847
4998,2495612,138852
4999,2495821,138863
5000,2496146,138890
5001,2496953,138896
5002,2497151,138899
5003,2498701,138952
5004,2499051,138962
5005,2499184,138963
5006,2499506,138969
5007,2499668,138973
5008,2499929,138983
5009,2500164,138986
5010,2500471,138993
5011,2500888,139000
5012,2501008,139005
5013,2502077,139076
5014,2504346,139162
5015,2504570,139171
5016,2504758,139178
5017,2506275,139220
5018,2507065,139256
5019,2507753,139263
5020,2508593,139274
5021,2509041,139274
5022,2509558,139277
5023,2509724,139277
5024,2510304,139291
5025,2510803,139325
5026,2511294,139328
5027,2511441,139328
5028,2512444,139342
5029,2512989,139368
5030,2513828,139380
5031,2514016,139380
5032,2514635,139386
5033,2515788,139410
5034,2516100,139411
5035,2516511,139417
5036,2516676,139420
5037,2517035,139429
5038,2517293,139442
5039,2517619,139443
5040,2519452,139482
5041,2519643,139488
5042,2519797,139490
5043,2519962,139493
5044,2520136,139500
5045,2520328,139512
5046,2520798,139546
5047,2521009,139548
5048,2521130,139551
5049,2522825,139587
5050,2522973,139592
5051,2524049,139629
5052,2524444,139644
5053,2524662,139645
5054,2524804,139646
5055,2525014,139687
5056,2525236,139690
5057,2525518,139693
5058,2526161,139731
5059,2526653,139752
5060,2526844,139760
5061,2527227,139773
5062,2527878,139800
5063,2528708,139821
5064,2528939,139823
5065,2529772,139855
5066,2529924,139859
5067,2530173,139862
5068,2530349,139863
5069,2530670,139867
5070,2531158,139873
5071,2531452,139878
5072,2531972,139881
5073,2532265,139890
5074,2532607,139900
5075,2535066,139969
5076,2535333,139972
5077,2535807,139976
5078,2536204,139988
5079,2536649,139992
5080,2536816,139993
5081,2536954,139995
5082,2537524,139997
5083,2538088,140006
5084,2538223,140009
5085,2538478,140015
5086,2538936,140048
5087,2539179,140050
5088,2539313,140051
5089,2539963,140065
5090,2540175,140072
5091,2541165,140089
5092,2541314,140092
5093,2541560,140103
5094,2541770,140107
5095,2542090,140120
5096,2542398,140128
5097,2542688,140175
5098,2542917,140208
5099,2544741,140243
5100,2545283,140258
5101,2545545,140272
5102,2545730,140277
5103,2546100,140296
5104,2546235,140297
5105,2547225,140306
5106,2548076,140336
5107,2548359,140362
5108,2549798,140396
5109,2549935,140396
5110,2550244,140399
5111,2550900,140414
5112,2551115,140419
5113,2551534,140427
5114,2551893,140430
5115,2552397,140437
5116,2552570,140438
5117,2552827,140442
5118,2553081,140452
5119,2554099,140469
5120,2554766,140484
5121,2555157,140487
5122,2556805,140521
5123,2557020,140522
5124,2557203,140528
5125,2557895,140565
5126,2558099,140572
5127,2558237,140573
5128,2558364,140573
5129,2559151,140588
5130,2559505,140600
5131,2564300,140648
5132,2564780,140651
5133,2564952,140651
5134,2565310,140659
5135,2566108,140668
5136,2566412,140689
5137,2566589,140696
5138,2566886,140703
5139,2570841,140773
5140,2572167,140812
5141,2572848,140823
5142,2573316,140829
5143,2573518,140831
5144,2573637,140834
5145,2573821,140838
5146,2574123,140880
5147,2574459,140903
5148,2575736,141033
5149,2576528,141042
5150,2576845,141071
5151,2577105,141079
5152,2578135,141141
5153,2578385,141149
5154,2578505,141152
5155,2579024,141163
5156,2579180,141165
5157,2579487,141189
5158,2579937,141199
5159,2580473,141217
5160,2580829,141222
5161,2581060,141227
5162,2581544,141304
5163,2581927,141317
5164,2582044,141317
5165,2582269,141319
5166,2582437,141321
5167,2582691,141322
5168,2582837,141326
5169,2585904,141368
5170,2586574,141379
5171,2586775,141382
5172,2589340,141418
5173,2589531,141423
5174,2590339,141474
5175,2590545,141474
5176,2590803,141477
5177,2591365,141494
5178,2591517,141495
5179,2591714,141498
5180,2592000,141500
5181,2592673,141515
5182,2593173,141524
5183,2593565,141531
5184,2594031,141555
5185,2594184,141560
5186,2594364,141560
5187,2594882,141572
5188,2595565,141642
5189,2598463,141872
5190,2598962,141883
5191,2599236,141885
5192,2599442,141890
5193,2605723,141994
5194,2605953,142006
5195,2606896,142037
5196,2607054,142040
5197,2607736,142073
5198,2607866,142074
5199,2608211,142164
5200,2609142,142193
5201,2609310,142194
5202,2609438,142195
5203,2610012,142222
5204,2610213,142225
5205,2610708,142478
5206,2611315,142501
5207,2611662,142507
5208,2612375,142521
5209,2612498,142526
5210,2612899,142552
5211,2613017,142552
5212,2614290,142574
5213,2614509,142579
5214,2614817,142587
5215,2614932,142589
5216,2618734,142705
5217,2619096,142713
5218,2619412,142715
5219,2619761,142725
5220,2620007,142728
5221,2620251,142729
5222,2624176,142823
5223,2624366,142829
5224,2624735,142841
5225,2624926,142851
5226,2625233,142884
5227,2626916,142917
5228,2627235,142927
5229,2627931,142928
5230,2628496,143004
5231,2628720,143010
5232,2628874,143016
5233,2629174,143030
5234,2629883,143044
5235,2630376,143045
5236,2630540,143050
5237,2630758,143057
5238,2630976,143061
5239,2631180,143066
5240,2631368,143068
5241,2631493,143072
5242,2632013,143104
5243,2632238,143107
5244,2632436,143111
5245,2632589,143116
5246,2633283,143166
5247,2633398,143168
5248,2633645,143170
5249,2634074,143197
5250,2634277,143199
5251,2634819,143246
5252,2635022,143246
5253,2635598,143263
5254,2635889,143278
5255,2636548,143286
5256,2636838,143301
5257,2639329,143463
5258,2643950,143638
5259,2644277,143643
5260,2644578,143660
5261,2645002,143667
5262,2645228,143673
5263,2645609,143680
5264,2645884,143685
5265,2646834,143726
5266,2647166,143736
5267,2649036,143818
5268,2651881,143855
5269,2652364,143869
5270,2653345,143885
5271,2653865,143896
5272,2654017,143898
5273,2654590,143930
5274,2654825,143942
5275,2655052,143942
5276,2655515,143948
5277,2655857,143949
5278,2656747,143964
5279,2662953,144089
5280,2663836,144100
5281,2663982,144103
5282,2664390,144111
5283,2665169,144137
5284,2665961,144156
5285,2666264,144163
5286,2666418,144164
5287,2666675,144173
5288,2666809,144178
5289,2668186,144187
5290,2668398,144190
5291,2668520,144191
5292,2668699,144195
5293,2672596,144241
5294,2672937,144249
5295,2673675,144295
5296,2673865,144296
5297,2677149,144338
5298,2677734,144350
5299,2677955,144351
5300,2678243,144359
5301,2679412,144376
5302,2679626,144383
5303,2679832,144384
5304,2680158,144389
5305,2680782,144404
5306,2681067,144408
5307,2681914,144424
5308,2682155,144431
5309,2683087,144454
5310,2683264,144457
5311,2683632,144461
5312,2683961,144470
5313,2685945,144504
5314,2686203,144506
5315,2687627,144536
5316,2693111,144599
5317,2693317,144601
5318,2694156,144618
5319,2694393,144620
5320,2694737,144627
5321,2696286,144662
5322,2696723,144673
5323,2696944,144676
5324,2698442,144718
5325,2698721,144720
5326,2698954,144721
5327,2699319,144724
5328,2699449,144725
5329,2699584,144726
5330,2699897,144731
5331,2700339,144738
5332,2700505,144738
5333,2700632,144740
5334,2701419,144762
5335,2701598,144767
5336,2702075,144779
5337,2703147,144827
5338,2703986,144839
5339,2704240,144848
5340,2704536,144855
5341,2704905,144863
5342,2705343,144883
5343,2705626,144884
5344,2706690,144921
5345,2707325,144942
5346,2708019,144950
5347,2708262,144975
5348,2709299,144999
5349,2709459,145000
5350,2709712,145033
5351,2710361,145037
5352,2711101,145050
5353,2711339,145052
5354,2711516,145053
5355,2711814,145061
5356,2712292,145074
5357,2712528,145077
5358,2712742,145078
5359,2713124,145082
5360,2713427,145088
5361,2717631,145159
5362,2717947,145168
5363,2719672,145197
5364,2720184,145202
5365,2720545,145203
5366,2720950,145206
5367,2721941,145241
5368,2722132,145242
5369,2723209,145267
5370,2723906,145273
5371,2724148,145278
5372,2724382,145281
5373,2725342,145296
5374,2725837,145329
5375,2726526,145337
5376,2726912,145346
5377,2727129,145348
5378,2727433,145354
5379,2727656,145358
5380,2730600,145394
5381,2731528,145416
5382,2731705,145442
5383,2732035,145456
5384,2732248,145461
5385,2732608,145469
5386,2732822,145482
5387,2738622,145571
5388,2738819,145574
5389,2739197,145587
5390,2739362,145587
5391,2740171,145599
5392,2740791,145609
5393,2740933,145611
5394,2741060,145611
5395,2741356,145619
5396,2741538,145620
5397,2741891,145625
5398,2742063,145628
5399,2742360,145632
5400,2742500,145632
5401,2742854,145637
5402,2743294,145645
5403,2743429,145647
5404,2743821,145676
5405,2744036,145680
5406,2744283,145686
5407,2744638,145695
5408,2744756,145695
5409,2745092,145706
5410,2745616,145713
5411,2745956,145717
5412,2746140,145717
5413,2746694,145724
5414,2747105,145724
5415,2747328,145724
5416,2747454,145724
5417,2748098,145733
5418,2748298,145737
5419,2748759,145744
5420,2749050,145748
5421,2749284,145751
5422,2749563,145758
5423,2749690,145759
5424,2750064,145763
5425,2750376,145770
5426,2750828,145782
5427,2751030,145785
5428,2751157,145787
5429,2751331,145788
5430,2751625,145794
5431,2751907,145802
5432,2754215,145956
5433,2754585,145966
5434,2754740,145967
5435,2755872,145981
5436,2756441,145993
5437,2756746,145999
5438,2757378,146010
5439,2757581,146010
5440,2758712,146021
5441,2759156,146043
5442,2759452,146046
5443,2759746,146053
5444,2759903,146059
5445,2760101,146060
5446,2760852,146076
5447,2761440,146105
5448,2762587,146140
5449,2770188,146266
5450,2770423,146270
5451,2770570,146276
5452,2771084,146284
5453,2771264,146290
5454,2771470,146297
5455,2771653,146317
5456,2771974,146336
5457,2772417,146351
5458,2773047,146407
5459,2773217,146408
5460,2773411,146409
5461,2774066,146413
5462,2774520,146422
5463,2774667,146424
5464,2774818,146425
5465,2774953,146427
5466,2777128,146578
5467,2777239,146581
5468,2777464,146588
5469,2778085,146601
5470,2778241,146603
5471,2778579,146606
5472,2778769,146607
5473,2778940,146611
5474,2779127,146611
5475,2779303,146612
5476,2779432,146615
5477,2779572,146616
5478,2779895,146620
5479,2780333,146626
5480,2780467,146628
5481,2780696,146634
5482,2780876,146646
5483,2781830,146672
5484,2782252,146673
5485,2782718,146676
5486,2782889,146677
5487,2783337,146682
5488,2783529,146686
5489,2783809,146697
5490,2784723,146714
5491,2784861,146715
5492,2785178,146718
5493,2785692,146736
5494,2786051,146741
5495,2786172,146741
5496,2786562,146750
5497,2786788,146809
5498,2786959,146815
5499,2787143,146821
5500,2787550,146843
5501,2787905,146913
5502,2788486,147129
5503,2788753,147142
5504,2796569,147319
5505,2796815,147324
5506,2797403,147341
5507,2797890,147368
5508,2802123,147428
5509,2802719,147439
5510,2803326,147456
5511,2803770,147469
5512,2804482,147494
5513,2804912,147564
5514,2805078,147568
5515,2805479,147573
5516,2805948,147580
5517,2806104,147584
5518,2806646,147589
5519,2807056,147598
5520,2807252,147602
5521,2807376,147603
5522,2807517,147635
5523,2812818,147739
5524,2813767,147815
5525,2815215,147832
5526,2815554,147835
5527,2816592,147857
5528,2816717,147859
5529,2817399,147897
5530,2818273,147921
5531,2819914,148001
5532,2820203,148035
5533,2820448,148037
5534,2820650,148042
5535,2820784,148044
5536,2821590,148058
5537,2821982,148063
5538,2822222,148075
5539,2822416,148079
5540,2822543,148088
5541,2822695,148089
5542,2823237,148100
5543,2824797,148123
5544,2824977,148125
5545,2825197,148133
5546,2825600,148142
5547,2826390,148160
5548,2826528,148161
5549,2826707,148163
5550,2826847,148165
5551,2826983,148175
5552,2827201,148176
5553,2828885,148222
5554,2829153,148229
5555,2830015,148257
5556,2830960,148271
5557,2831505,148291
5558,2831825,148306
5559,2832220,148311
5560,2832457,148316
5561,2832938,148383
5562,2833269,148396
5563,2834027,148428
5564,2834218,148436
5565,2834803,148453
5566,2835166,148461
5567,2835339,148464
5568,2835540,148467
5569,2835670,148468
5570,2835914,148471
5571,2837228,148513
5572,2837439,148522
5573,2837816,148531
5574,2838967,148547
5575,2839119,148551
5576,2839522,148556
5577,2839970,148563
5578,2840635,148573
5579,2841051,148581
5580,2841290,148597
5581,2841481,148623
5582,2842238,148628
5583,2842505,148640
5584,2842925,148654
5585,2843820,148672
5586,2844006,148675
5587,2844450,148681
5588,2844583,148685
5589,2844766,148692
5590,2846294,148738
5591,2846772,148784
5592,2846918,148793
5593,2847085,148798
5594,2847418,148804
5595,2847821,148830
5596,2848037,148835
5597,2848472,148839
5598,2848886,148893
5599,2849831,148930
5600,2850056,148935
5601,2850181,148935
5602,2850651,148941
5603,2850882,148949
5604,2851145,148950
5605,2851416,148955
5606,2851590,148955
5607,2851722,148955
5608,2852057,148977
5609,2854542,149012
5610,2854866,149019
5611,2857756,149049
5612,2858109,149055
5613,2858636,149063
5614,2859280,149071
5615,2860296,149084
5616,2860958,149090
5617,2863384,149146
5618,2863545,149146
5619,2864079,149157
5620,2864258,149163
5621,2864417,149166
5622,2864664,149175
5623,2865079,149185
5624,2865354,149198
5625,2865580,149198
5626,2867430,149235
5627,2868342,149253
5628,2868905,149258
5629,2871788,149305
5630,2872518,149315
5631,2872899,149321
5632,2873014,149325
5633,2873508,149352
5634,2874706,149354
5635,2875610,149411
5636,2875766,149416
5637,2875957,149419
5638,2876221,149438
5639,2876332,149438
5640,2876538,149442
5641,2876698,149445
5642,2876821,149446
5643,2877070,149451
5644,2877657,149460
5645,2878412,149474
5646,2878642,149476
5647,2879716,149581
5648,2880180,149588
5649,2880703,149598
5650,2882129,149660
5651,2882274,149660
5652,2882671,149673
5653,2882828,149674
5654,2883967,149683
5655,2884268,149685
5656,2884664,149692
5657,2885218,149698
5658,2885504,149701
5659,2886240,149709
5660,2887158,149752
5661,2887349,149752
5662,2887969,149773
5663,2888784,149781
5664,2889019,149789
5665,2889536,149805
5666,2889854,149813
5667,2890186,149822
5668,2890384,149827
5669,2890614,149831
5670,2890774,149834
5671,2890887,149836
5672,2891089,149839
5673,2891245,149842
5674,2891422,149863
5675,2892141,149870
5676,2892331,149878
5677,2892528,149889
5678,2892795,149890
5679,2893307,149902
5680,2893900,149945
5681,2894072,149949
5682,2894322,149954
5683,2894495,149957
5684,2895015,149969
5685,2895132,149969
5686,2895404,149981
5687,2895908,149989
5688,2896422,150013
5689,2896617,150019
5690,2896734,150019
5691,2896844,150020
5692,2896979,150022
5693,2897122,150025
5694,2897322,150034
5695,2897707,150042
5696,2897820,150043
5697,2898342,150062
5698,2898493,150065
5699,2898673,150067
5700,2899598,150104
5701,2899719,150104
5702,2900075,150108
5703,2900362,150119
5704,2900661,150128
5705,2900850,150133
5706,2901259,150139
5707,2901998,150164
5708,2903144,150192
5709,2903270,150194
5710,2904002,150210
5711,2904120,150210
5712,2904292,150216
5713,2904550,150223
5714,2904801,150226
5715,2905893,150254
5716,2906089,150260
5717,2906200,150261
5718,2906669,150416
5719,2906824,150419
5720,2907124,150439
5721,2907408,150439
5722,2908670,150445
5723,2915056,150542
5724,2915679,150558
5725,2915840,150559
5726,2916123,150565
5727,2916344,150566
5728,2916691,150566
5729,2916835,150567
5730,2916994,150569
5731,2917120,150571
5732,2917238,150571
5733,2917458,150577
5734,2918167,150641
5735,2919209,150657
5736,2919403,150658
5737,2919591,150660
5738,2919787,150660
5739,2920280,150666
5740,2920542,150675
5741,2920750,150681
5742,2920939,150691
5743,2921805,150701
5744,2922342,150733
5745,2922859,150747
5746,2923440,150781
5747,2923596,150787
5748,2924788,150805
5749,2924975,150807
5750,2925225,150836
5751,2925436,150843
5752,2925658,150844
5753,2925906,150849
5754,2926841,150858
5755,2927121,150859
5756,2927268,150861
5757,2927489,150870
5758,2927609,150870
5759,2927881,150871
5760,2928056,150872
5761,2928173,150873
5762,2928848,150893
5763,2929142,150962
5764,2929395,150976
5765,2929553,150976
5766,2930387,150998
5767,2930510,150999
5768,2930806,151023
5769,2931254,151026
5770,2931390,151028
5771,2931686,151145
5772,2931846,151148
5773,2932050,151148
5774,2932276,151151
5775,2932404,151154
5776,2932804,151161
5777,2938908,151209
5778,2939088,151214
5779,2939283,151214
5780,2939741,151222
5781,2940421,151225
5782,2941051,151231
5783,2941228,151233
5784,2941374,151235
5785,2941639,151241
5786,2941881,151247
5787,2942043,151255
5788,2942740,151264
5789,2942916,151266
5790,2944018,151270
5791,2945504,151281
5792,2945684,151284
5793,2945968,151287
5794,2946370,151299
5795,2946889,151304
5796,2947011,151306
5797,2947149,151308
5798,2947702,151337
5799,2948013,151343
5800,2953757,151494
5801,2953959,151496
5802,2954304,151506
5803,2955795,151547
5804,2956145,151603
5805,2956438,151609
5806,2957070,151624
5807,2957309,151626
5808,2957483,151629
5809,2957967,151632
5810,2958308,151652
5811,2958513,151675
5812,2959255,151705
5813,2959374,151705
5814,2959699,151714
5815,2960094,151723
5816,2960302,151724
5817,2960677,151732
5818,2961390,151746
5819,2961578,151748
5820,2961745,151748
5821,2961881,151751
5822,2962051,151755
5823,2962349,151763
5824,2962498,151765
5825,2962889,151774
5826,2963148,151778
5827,2963401,151783
5828,2965186,151796
5829,2965321,151798
5830,2965497,151799
5831,2966261,151808
5832,2966519,151808
5833,2966777,151810
5834,2967010,151812
5835,2967545,151844
5836,2967682,151852
5837,2967921,151855
5838,2968463,151865
5839,2968570,151865
5840,2969009,151870
5841,2969199,151875
5842,2969352,151878
5843,2969591,151895
5844,2969895,151898
5845,2970344,151902
5846,2970874,151907
5847,2971344,151914
5848,2972034,151924
5849,2972980,151945
5850,2973344,151967
5851,2973587,151974
5852,2973891,152011
5853,2974293,152014
5854,2974473,152018
5855,2974614,152023
5856,2975039,152084
5857,2975735,152135
5858,2976462,152168
5859,2977271,152182
5860,2977631,152201
5861,2978374,152240
