doc_number,corpus_size,vocab_count
3095,1594725,104827
3096,1595150,104839
3097,1596083,104859
3098,1596267,104859
3099,1596688,104904
3100,1597072,105010
3101,1597387,105026
3102,1597578,105030
3103,1597819,105037
3104,1598094,105041
3105,1598326,105044
3106,1598596,105083
3107,1598907,105107
3108,1599255,105109
3109,1599587,105137
3110,1599915,105141
3111,1600072,105143
3112,1600365,105147
3113,1600601,105157
3114,1600819,105159
3115,1601221,105171
3116,1601495,105176
3117,1601691,105179
3118,1602000,105201
3119,1602511,105233
3120,1602626,105237
3121,1602823,105240
3122,1603165,105288
3123,1603398,105295
3124,1603620,105310
3125,1604268,105372
3126,1604572,105401
3127,1604918,105433
3128,1605102,105437
3129,1605300,105442
3130,1605705,105463
3131,1605892,105477
3132,1606753,105503
3133,1606897,105506
3134,1607023,105506
3135,1607601,105522
3136,1607917,105527
3137,1608150,105542
3138,1609558,105582
3139,1609713,105589
3140,1609842,105591
3141,1610225,105615
3142,1610558,105620
3143,1611369,105639
3144,1611666,105664
3145,1613595,105749
3146,1613825,105756
3147,1614188,105760
3148,1614429,105765
3149,1615131,105791
3150,1616240,105826
3151,1616417,105830
3152,1616589,105840
3153,1617015,105864
3154,1617443,105868
3155,1617737,105896
3156,1618013,105903
3157,1618164,105907
3158,1618717,105963
3159,1618944,105966
3160,1619208,106058
3161,1619477,106106
3162,1619745,106116
3163,1619904,106123
3164,1623809,106280
3165,1624199,106295
3166,1624809,106306
3167,1625394,106357
3168,1625941,106397
3169,1628602,106482
3170,1628853,106491
3171,1629058,106493
3172,1629230,106498
3173,1629665,106506
3174,1629821,106513
3175,1631449,106550
3176,1631609,106554
3177,1631753,106554
3178,1631973,106561
3179,1632154,106564
3180,1632288,106566
3181,1632669,106604
3182,1633031,106667
3183,1633222,106669
3184,1633359,106673
3185,1633635,106683
3186,1633802,106688
3187,1634035,106693
3188,1634202,106699
3189,1634458,106710
3190,1635752,106765
3191,1636016,106777
3192,1636684,106796
3193,1637171,106802
3194,1638758,106830
3195,1638907,106835
3196,1639119,106839
3197,1639335,106841
3198,1639687,106846
3199,1639860,106847
3200,1643950,106916
3201,1644844,106940
3202,1645153,106946
3203,1645403,106950
3204,1645963,106959
3205,1646196,106965
3206,1646441,106972
3207,1647155,106999
3208,1647910,107026
3209,1648096,107033
3210,1648271,107035
3211,1648568,107039
3212,1649049,107053
3213,1649211,107054
3214,1650009,107215
3215,1650585,107235
3216,1651273,107304
3217,1651390,107307
3218,1651793,107334
3219,1654092,107468
3220,1654278,107469
3221,1654543,107474
3222,1654822,107477
3223,1655733,107497
3224,1656133,107532
3225,1656279,107534
3226,1656448,107539
3227,1656688,107546
3228,1656841,107546
3229,1656994,107549
3230,1657350,107563
3231,1657556,107571
3232,1657847,107577
3233,1658074,107581
3234,1658720,107592
3235,1659095,107593
3236,1659321,107603
3237,1659658,107621
3238,1660104,107696
3239,1660542,107707
3240,1660660,107708
3241,1661766,107747
3242,1662050,107780
3243,1662339,107780
3244,1662513,107780
3245,1662835,107783
3246,1663069,107786
3247,1663948,107801
3248,1664235,107804
3249,1664500,107807
3250,1664746,107808
3251,1668463,107867
3252,1668647,107868
3253,1668965,107874
3254,1669316,107879
3255,1669766,107886
3256,1669917,107888
3257,1670769,107928
3258,1673043,107970
3259,1673208,107976
3260,1673531,107986
3261,1673798,107996
3262,1674457,108014
3263,1675786,108040
3264,1676284,108053
3265,1676434,108053
3266,1676778,108056
3267,1677017,108061
3268,1678272,108118
3269,1678743,108139
3270,1678985,108141
3271,1679187,108145
3272,1679816,108152
3273,1680062,108157
3274,1680467,108166
3275,1680706,108169
3276,1681126,108184
3277,1682203,108226
3278,1683210,108251
3279,1683686,108265
3280,1684142,108297
3281,1684613,108311
3282,1685376,108335
3283,1685640,108339
3284,1686064,108344
3285,1686216,108344
3286,1686528,108352
3287,1686707,108353
3288,1686995,108364
3289,1687252,108365
3290,1687429,108367
3291,1687754,108368
3292,1687930,108369
3293,1688349,108392
3294,1688535,108396
3295,1688880,108403
3296,1689067,108405
3297,1689484,108420
3298,1689659,108425
3299,1689874,108428
3300,1690651,108438
3301,1690867,108439
3302,1691160,108449
3303,1691478,108462
3304,1691738,108468
3305,1692273,108577
3306,1692597,108588
3307,1693352,108597
3308,1693767,108609
3309,1693944,108612
3310,1694130,108612
3311,1694471,108621
3312,1694648,108627
3313,1694833,108631
3314,1695038,108635
3315,1695353,108655
3316,1695584,108663
3317,1695827,108667
3318,1696186,108698
3319,1696463,108705
3320,1697722,108722
3321,1697998,108727
3322,1698515,108745
3323,1698660,108748
3324,1698871,108757
3325,1699080,108759
3326,1700155,108765
3327,1700486,108766
3328,1700782,108774
3329,1702116,108800
3330,1702375,108803
3331,1702992,108820
3332,1703255,108820
3333,1703577,108834
3334,1705415,108890
3335,1708554,108945
3336,1708977,108953
3337,1709260,108962
3338,1709423,108962
3339,1709966,108988
3340,1710367,109007
3341,1710907,109032
3342,1711039,109032
3343,1711187,109036
3344,1711462,109058
3345,1711982,109064
3346,1713056,109097
3347,1713275,109119
3348,1713421,109120
3349,1713739,109124
3350,1714993,109141
3351,1715434,109148
3352,1715636,109150
3353,1715834,109152
3354,1715976,109152
3355,1717213,109207
3356,1717480,109232
3357,1717892,109239
3358,1720079,109287
3359,1720701,109298
3360,1721315,109316
3361,1721569,109323
3362,1721707,109328
3363,1721940,109371
3364,1722281,109382
3365,1723913,109506
3366,1724110,109513
3367,1724308,109518
3368,1724553,109521
3369,1725684,109545
3370,1726169,109555
3371,1726437,109557
3372,1726670,109565
3373,1727056,109582
3374,1727263,109585
3375,1728705,109611
3376,1730007,109682
3377,1730577,109723
3378,1730838,109732
3379,1730964,109733
3380,1731118,109735
3381,1731596,109751
3382,1732246,109783
3383,1732504,109810
3384,1733695,109863
3385,1733978,109869
3386,1734140,109874
3387,1734705,109899
3388,1734831,109900
3389,1735284,109902
3390,1736562,109915
3391,1736715,109915
3392,1737194,109926
3393,1737758,109931
3394,1740589,110020
3395,1740810,110021
3396,1741047,110027
3397,1741448,110056
3398,1741682,110058
3399,1742290,110075
3400,1742691,110086
3401,1743481,110108
3402,1744149,110113
3403,1744317,110119
3404,1744576,110121
3405,1744899,110126
3406,1745095,110130
3407,1745568,110134
3408,1746242,110151
3409,1746447,110157
3410,1746733,110160
3411,1747078,110163
3412,1747318,110192
3413,1747561,110206
3414,1747916,110212
3415,1748202,110225
3416,1748859,110231
3417,1749781,110265
3418,1749931,110268
3419,1750138,110269
3420,1750642,110296
3421,1750889,110300
3422,1751067,110303
3423,1751800,110307
3424,1752172,110310
3425,1753267,110331
3426,1754003,110373
3427,1754196,110376
3428,1754490,110391
3429,1754674,110394
3430,1755101,110400
3431,1755632,110468
3432,1755809,110473
3433,1756028,110486
3434,1756374,110493
3435,1756857,110501
3436,1756998,110502
3437,1758578,110578
3438,1758859,110580
3439,1759054,110593
3440,1759214,110596
3441,1759394,110603
3442,1760283,110710
3443,1760422,110711
3444,1760633,110718
3445,1760858,110721
3446,1761874,110741
3447,1762065,110741
3448,1763890,110790
3449,1764030,110791
3450,1765456,110854
3451,1765939,110862
3452,1766062,110863
3453,1767108,110907
3454,1767274,110912
3455,1767415,110914
3456,1767987,110923
3457,1768147,110923
3458,1768418,110928
3459,1768933,110941
3460,1769091,110944
3461,1769321,110954
3462,1769440,110955
3463,1769679,110958
3464,1770089,110982
3465,1770266,110986
3466,1770789,110999
3467,1771277,111010
3468,1771535,111015
3469,1771726,111015
3470,1771974,111041
3471,1772092,111043
3472,1777289,111231
3473,1778063,111363
3474,1778559,111377
3475,1778797,111386
3476,1779660,111565
3477,1779898,111595
3478,1780210,111605
3479,1781455,111672
3480,1781777,111678
3481,1782194,111706
3482,1782327,111709
3483,1782786,111716
3484,1783888,111747
3485,1784165,111754
3486,1784469,111780
3487,1784619,111782
3488,1785230,111801
3489,1785486,111806
3490,1787293,111832
3491,1787492,111836
3492,1787689,111843
3493,1788806,111915
3494,1790027,111937
3495,1790158,111938
3496,1790374,111942
3497,1790860,111952
3498,1791036,111955
3499,1792927,111999
3500,1793314,112008
3501,1794069,112027
3502,1794299,112037
3503,1794443,112038
3504,1794667,112067
3505,1794912,112071
3506,1795429,112076
3507,1795817,112080
3508,1796031,112086
3509,1796768,112138
3510,1796963,112143
3511,1797146,112146
3512,1797337,112151
3513,1797510,112155
3514,1797663,112157
3515,1797971,112165
3516,1798191,112168
3517,1798399,112188
3518,1798609,112196
3519,1798920,112209
3520,1799058,112211
3521,1799340,112227
3522,1799873,112232
3523,1803213,112389
3524,1803561,112400
3525,1806799,112507
3526,1807366,112524
3527,1808019,112554
3528,1808276,112561
3529,1808487,112568
3530,1809536,112617
3531,1809668,112617
3532,1809953,112656
3533,1810150,112659
3534,1811102,112700
3535,1811259,112702
3536,1811438,112709
3537,1811879,112722
3538,1812078,112727
3539,1812373,112730
3540,1812679,112738
3541,1813338,112766
3542,1813452,112766
3543,1817095,112852
3544,1817619,112862
3545,1817948,112868
3546,1818162,112877
3547,1818324,112878
3548,1818957,112891
3549,1819496,113088
3550,1819675,113094
3551,1819958,113098
3552,1820116,113101
3553,1820336,113107
3554,1821067,113129
3555,1821176,113130
3556,1821314,113134
3557,1826729,113236
3558,1827001,113237
3559,1827531,113269
3560,1828080,113284
3561,1828245,113285
3562,1828596,113292
3563,1828783,113295
3564,1829139,113307
3565,1829301,113310
3566,1829564,113319
3567,1829797,113320
3568,1830374,113343
3569,1830827,113354
3570,1831002,113356
3571,1831581,113369
3572,1831869,113372
3573,1832233,113375
3574,1832495,113385
3575,1832962,113398
3576,1834319,113434
3577,1835359,113683
3578,1835619,113693
3579,1835840,113701
3580,1836035,113728
3581,1836156,113730
3582,1837023,113740
3583,1837348,113746
3584,1838195,113759
3585,1838678,113777
3586,1839223,113782
3587,1839380,113786
3588,1839537,113789
3589,1840139,113813
3590,1840382,113828
3591,1840895,113839
3592,1841086,113839
3593,1841307,113850
3594,1841817,113873
3595,1842573,113880
3596,1842812,113893
3597,1843253,113903
3598,1843374,113908
3599,1843596,113952
3600,1844079,113971
3601,1844708,113995
3602,1845309,114012
3603,1845652,114028
3604,1846014,114028
3605,1846247,114076
3606,1846523,114089
3607,1846694,114096
3608,1846956,114110
3609,1847183,114112
3610,1848140,114126
3611,1848301,114128
3612,1848598,114303
3613,1849051,114308
3614,1849243,114311
3615,1849880,114323
3616,1850597,114332
3617,1851690,114357
3618,1852179,114366
3619,1852627,114380
3620,1852859,114403
3621,1853092,114407
3622,1855129,114454
3623,1857679,114525
3624,1859352,114547
3625,1859504,114551
3626,1859642,114556
3627,1860090,114562
3628,1860412,114571
3629,1860633,114591
3630,1860808,114593
3631,1861152,114599
3632,1861802,114618
3633,1862016,114630
3634,1862115,114631
3635,1862258,114631
3636,1862556,114645
3637,1862816,114649
3638,1863464,114665
3639,1863722,114755
3640,1864026,114759
3641,1864253,114774
3642,1864972,114793
3643,1865613,114827
3644,1865762,114830
3645,1866037,114835
3646,1866358,114841
3647,1866885,114869
3648,1867066,114870
3649,1867365,114880
3650,1867793,114888
3651,1868346,114903
3652,1868615,114906
3653,1868940,114911
3654,1869176,114911
3655,1870213,114930
3656,1870700,114943
3657,1871055,114967
3658,1871736,115089
3659,1872713,115205
3660,1875246,115306
3661,1876896,115337
3662,1879896,115404
3663,1881497,115462
3664,1884888,115599
3665,1885206,115611
3666,1885388,115613
3667,1885620,115652
3668,1885847,115665
3669,1885976,115667
3670,1886205,115673
3671,1886480,115679
3672,1886801,115691
3673,1887063,115726
3674,1887518,115736
3675,1887659,115739
3676,1887843,115740
3677,1888410,115814
3678,1889166,115832
3679,1889466,115841
3680,1890164,115864
3681,1890419,115871
3682,1890668,115881
3683,1890812,115890
3684,1891068,115898
3685,1893023,116368
3686,1893338,116373
3687,1893566,116375
3688,1893736,116388
3689,1894972,116422
3690,1895286,116439
3691,1896133,116472
3692,1896436,116475
3693,1896751,116487
3694,1896868,116488
3695,1897331,116541
3696,1897659,116551
3697,1897818,116554
3698,1898153,116560
3699,1898334,116561
3700,1898577,116563
3701,1900447,116612
3702,1901204,116652
3703,1904832,116741
3704,1904963,116742
3705,1905590,116754
3706,1907181,116811
3707,1907670,116821
3708,1908029,116826
3709,1908791,116841
3710,1908985,116844
3711,1909524,116858
3712,1909873,116864
3713,1910021,116867
3714,1910220,116870
3715,1910373,116880
3716,1910813,116887
3717,1911591,116895
3718,1912270,116906
3719,1912658,116928
3720,1913280,116984
3721,1913400,116986
3722,1913650,116994
3723,1913811,116998
3724,1914174,117005
3725,1914823,117015
3726,1915624,117031
3727,1917574,117067
3728,1918111,117079
3729,1918397,117082
3730,1918747,117092
3731,1918960,117100
3732,1919355,117114
3733,1919916,117119
3734,1920357,117132
3735,1923004,117192
3736,1923648,117233
3737,1923800,117237
3738,1923983,117239
3739,1924227,117250
3740,1924660,117261
3741,1925560,117290
3742,1926003,117295
3743,1926141,117296
3744,1926285,117297
3745,1926559,117305
3746,1926845,117313
3747,1927448,117348
3748,1927626,117349
3749,1928006,117365
3750,1930146,117423
3751,1930609,117435
3752,1931781,117451
3753,1933181,117472
3754,1933332,117477
3755,1933714,117481
3756,1934137,117486
3757,1934496,117489
3758,1934811,117496
3759,1935049,117505
3760,1935226,117506
3761,1935636,117509
3762,1935830,117513
3763,1936639,117564
3764,1939239,117637
3765,1939471,117641
3766,1940593,117675
3767,1940939,117693
3768,1941279,117706
3769,1942295,117808
3770,1943643,117848
3771,1943810,117866
3772,1943948,117869
3773,1944321,117879
3774,1944600,117907
3775,1944924,117931
3776,1945238,117936
3777,1945389,117940
3778,1946202,117956
3779,1946457,117958
3780,1946840,117967
3781,1947315,117975
3782,1947475,117977
3783,1947659,117982
3784,1947854,117991
3785,1948026,117994
3786,1948580,118004
3787,1948782,118011
3788,1949970,118086
3789,1950116,118093
3790,1950238,118094
3791,1950438,118100
3792,1950916,118140
3793,1951044,118147
3794,1951707,118194
3795,1951860,118198
3796,1952260,118203
3797,1952377,118205
3798,1952831,118231
3799,1953049,118242
3800,1953174,118245
3801,1954448,118307
3802,1954635,118308
3803,1954882,118313
3804,1956385,118344
3805,1957555,118392
3806,1957792,118395
3807,1958043,118399
3808,1959440,118440
3809,1959562,118442
3810,1959796,118444
3811,1960203,118450
3812,1961218,118507
3813,1961502,118524
3814,1961722,118538
3815,1962141,118547
3816,1962337,118550
3817,1962543,118563
3818,1963236,118584
3819,1963480,118596
3820,1963767,118621
3821,1964424,118650
3822,1965108,118671
3823,1965595,118676
3824,1966731,118784
3825,1967198,118790
3826,1967599,118797
3827,1967930,118809
3828,1968115,118812
3829,1968920,118813
3830,1969138,118872
3831,1969488,118874
3832,1969922,118896
3833,1970106,118899
3834,1971284,118929
3835,1971472,118933
3836,1972000,118942
3837,1972230,118946
3838,1972361,118947
3839,1972930,118971
3840,1973436,119010
3841,1973724,119015
3842,1974455,119050
3843,1974881,119054
3844,1975358,119075
3845,1975560,119085
3846,1976029,119096
3847,1976925,119108
3848,1977096,119112
3849,1977773,119134
3850,1978244,119149
3851,1980985,119207
3852,1981166,119209
3853,1981457,119217
3854,1981808,119260
3855,1982265,119286
3856,1982634,119301
3857,1984184,119320
3858,1984317,119320
3859,1984758,119325
3860,1984919,119326
3861,1985094,119329
3862,1985783,119376
3863,1986224,119391
3864,1986455,119393
3865,1986700,119397
3866,1986927,119398
3867,1987067,119398
3868,1987266,119405
3869,1987476,119426
3870,1987695,119438
3871,1987937,119449
3872,1988471,119455
3873,1988745,119457
3874,1988870,119459
3875,1989011,119461
3876,1989208,119461
3877,1989350,119463
3878,1989743,119496
3879,1989985,119500
3880,1990215,119506
3881,1990479,119510
3882,1990738,119518
3883,1991051,119539
3884,1991268,119544
3885,1991506,119549
3886,1991867,119554
3887,1992512,119565
3888,1992922,119786
3889,1993121,119786
3890,1993347,119792
3891,1993525,119796
3892,1993871,119823
3893,1994034,119827
3894,1994358,119831
3895,1995411,120125
3896,1995666,120135
3897,1995789,120135
3898,1995937,120136
3899,1996107,120139
3900,1996491,120149
3901,1996770,120169
3902,1996975,120186
3903,1997213,120192
3904,1997333,120199
3905,1997542,120209
3906,1997674,120212
3907,1997917,120219
3908,1998165,120244
3909,1998405,120259
3910,1998621,120266
3911,1998844,120267
3912,1999079,120274
3913,2000300,120306
3914,2000785,120328
3915,2001014,120330
3916,2001149,120330
3917,2002007,120358
3918,2002307,120361
3919,2002503,120362
3920,2002826,120525
3921,2003254,120535
3922,2004635,120566
3923,2005087,120571
3924,2005618,120578
3925,2005768,120581
3926,2006352,120607
3927,2007208,120616
3928,2007385,120620
3929,2008778,120641
3930,2009038,120649
3931,2009264,120657
3932,2009686,120694
3933,2009918,120709
3934,2010166,120716
3935,2011344,120759
3936,2012210,120802
3937,2012407,120807
3938,2012577,120813
3939,2012713,120821
3940,2013165,120826
3941,2014069,120844
3942,2014898,120931
3943,2015007,120935
3944,2015346,120945
3945,2015474,120947
3946,2015698,120949
3947,2016447,120975
3948,2016728,120978
3949,2017851,120995
3950,2018297,120999
3951,2019176,121029
3952,2019883,121042
3953,2019996,121049
3954,2020169,121052
3955,2020325,121057
3956,2020566,121075
3957,2020810,121083
3958,2021700,121122
3959,2022214,121250
3960,2022902,121275
3961,2023362,121296
3962,2023578,121300
3963,2023827,121302
3964,2024744,121333
3965,2024927,121338
3966,2025179,121359
3967,2025533,121416
3968,2026126,121427
3969,2026324,121437
3970,2026434,121438
3971,2027055,121470
3972,2030163,121536
3973,2030354,121539
3974,2030591,121545
3975,2030918,121670
3976,2031084,121673
3977,2031294,121675
3978,2031665,121684
3979,2031907,121687
3980,2032077,121688
3981,2032254,121690
3982,2032460,121693
3983,2033054,121706
3984,2034168,121737
3985,2036601,121810
3986,2037993,121923
3987,2038165,121923
3988,2038571,121934
3989,2038699,121934
3990,2038884,121935
3991,2039223,121941
3992,2039402,121945
3993,2040281,121956
3994,2040683,121963
3995,2041145,121978
3996,2041294,121980
3997,2043523,122016
3998,2043734,122023
3999,2044017,122035
4000,2044253,122039
4001,2044574,122046
4002,2044700,122048
4003,2044950,122051
4004,2045362,122056
4005,2046010,122071
4006,2046878,122079
4007,2047357,122093
4008,2047573,122094
4009,2047893,122101
4010,2048598,122110
4011,2048884,122112
4012,2049466,122114
4013,2049922,122123
4014,2050271,122137
4015,2050906,122177
4016,2051298,122186
4017,2052039,122210
4018,2053732,122256
4019,2053888,122262
4020,2054132,122262
4021,2055560,122281
4022,2055802,122286
4023,2055998,122291
4024,2056546,122300
4025,2057138,122313
4026,2058163,122422
4027,2058440,122427
4028,2058575,122428
4029,2058733,122432
4030,2059034,122440
4031,2059154,122440
4032,2059309,122444
4033,2059751,122463
4034,2060759,122486
4035,2060912,122487
4036,2061150,122489
4037,2061394,122494
4038,2061660,122512
4039,2061850,122513
4040,2062349,122521
4041,2062901,122584
4042,2063015,122584
4043,2063706,122618
4044,2064142,122623
4045,2064474,122632
4046,2064591,122632
4047,2064713,122636
4048,2064951,122637
4049,2065188,122644
4050,2065392,122648
4051,2065759,122731
4052,2066407,122739
4053,2066777,122744
4054,2066944,122745
4055,2067938,122758
4056,2068145,122764
4057,2068271,122766
4058,2068983,122782
4059,2069844,122821
4060,2070267,122823
4061,2070588,122831
4062,2070733,122833
4063,2070850,122836
4064,2071123,122841
4065,2071904,122861
4066,2073357,122874
4067,2073529,122875
4068,2073722,122879
4069,2073992,122890
4070,2074131,122891
4071,2074451,122963
4072,2075004,123007
4073,2075145,123010
4074,2075272,123012
4075,2075680,123039
4076,2075846,123040
4077,2076030,123048
4078,2076319,123060
4079,2076558,123067
4080,2076888,123096
4081,2077057,123101
4082,2077242,123103
4083,2077530,123108
4084,2078136,123124
4085,2078254,123125
4086,2078663,123134
4087,2078808,123135
4088,2079050,123142
4089,2079232,123142
4090,2079590,123149
4091,2079863,123163
4092,2080325,123170
4093,2080750,123187
4094,2081081,123190
4095,2081370,123256
4096,2081954,123272
4097,2082213,123275
4098,2082613,123299
4099,2082735,123299
4100,2082864,123301
4101,2083082,123306
4102,2083233,123310
4103,2083420,123315
4104,2083749,123326
4105,2084530,123350
4106,2084773,123351
4107,2085427,123437
4108,2085627,123448
4109,2085913,123451
4110,2086144,123458
4111,2087614,123518
4112,2087748,123520
4113,2087949,123522
4114,2088102,123522
4115,2088398,123524
4116,2088580,123527
4117,2088775,123529
4118,2088985,123548
4119,2089418,123557
4120,2092724,123626
4121,2092890,123628
4122,2093107,123632
4123,2093360,123638
4124,2093520,123639
4125,2093777,123643
4126,2094121,123651
4127,2094328,123662
4128,2094711,123691
4129,2095037,123697
4130,2095709,123713
4131,2095926,123720
4132,2096082,123724
4133,2096261,123726
4134,2096716,123741
4135,2096856,123745
4136,2097080,123766
4137,2098030,123772
4138,2098216,123775
4139,2098407,123781
4140,2099420,123829
4141,2105765,123950
4142,2105994,123953
4143,2106166,123962
4144,2106336,123963
4145,2106503,123963
4146,2106654,123966
4147,2107883,124006
4148,2108073,124016
4149,2108187,124016
4150,2108551,124019
4151,2112634,124145
4152,2112973,124151
4153,2114165,124175
4154,2114919,124189
4155,2115254,124200
4156,2115929,124206
4157,2116126,124207
4158,2116267,124209
4159,2117253,124222
4160,2117456,124223
4161,2118795,124346
4162,2119619,124362
4163,2119970,124366
4164,2120198,124370
4165,2120376,124376
4166,2120911,124377
4167,2121171,124378
4168,2121502,124386
4169,2121973,124407
4170,2122185,124411
4171,2122322,124412
4172,2122456,124416
4173,2123143,124444
4174,2123287,124445
4175,2124822,124460
4176,2125007,124486
4177,2125484,124498
4178,2125724,124501
4179,2126218,124507
4180,2126378,124509
4181,2126675,124517
4182,2129206,124569
4183,2129746,124596
4184,2130302,124604
4185,2130505,124614
4186,2130868,124618
4187,2131001,124620
4188,2131362,124626
4189,2131758,124638
4190,2131875,124638
4191,2132002,124648
4192,2132155,124650
4193,2132507,124665
4194,2133132,124670
4195,2133443,124672
4196,2133647,124676
4197,2133799,124680
4198,2134666,124692
4199,2134812,124701
4200,2134957,124703
4201,2135625,124738
4202,2135877,124752
4203,2136306,124758
4204,2136501,124765
4205,2136640,124765
4206,2136967,124773
4207,2137333,124780
4208,2137458,124781
4209,2137653,124782
4210,2139590,124823
4211,2140150,124852
4212,2140510,124883
4213,2140980,124893
4214,2141514,124910
4215,2141994,124937
4216,2142171,124938
4217,2142552,124943
4218,2144509,125078
4219,2144702,125101
4220,2145871,125124
4221,2146445,125133
4222,2147323,125224
4223,2147871,125252
4224,2148032,125252
4225,2148206,125261
4226,2148670,125272
4227,2149740,125340
4228,2149914,125343
4229,2150035,125344
4230,2150394,125379
4231,2151532,125409
4232,2151697,125410
4233,2151965,125417
4234,2152115,125419
4235,2152359,125423
4236,2152674,125434
4237,2153021,125458
4238,2153235,125467
4239,2153632,125483
4240,2153915,125488
4241,2154434,125497
4242,2154805,125513
4243,2155141,125524
4244,2155288,125529
4245,2155645,125533
4246,2155879,125541
4247,2156055,125541
4248,2156441,125548
4249,2156636,125552
4250,2156780,125554
4251,2157775,125569
4252,2157921,125571
4253,2158205,125576
4254,2158894,125595
4255,2159066,125598
4256,2159445,125604
4257,2159562,125604
4258,2160335,125632
4259,2163070,125680
4260,2164916,125705
4261,2165293,125912
4262,2165526,125919
4263,2165847,125923
4264,2166094,125925
4265,2166293,125927
4266,2166612,125932
4267,2166958,125948
4268,2167153,125959
4269,2169102,125985
4270,2169481,125988
4271,2169915,126001
4272,2170020,126002
4273,2170248,126004
4274,2170473,126008
4275,2170654,126008
4276,2171247,126028
4277,2171419,126031
4278,2171631,126035
4279,2172335,126061
4280,2173070,126071
4281,2173554,126078
4282,2173806,126082
4283,2173984,126088
4284,2174623,126109
4285,2177288,126158
4286,2177615,126179
4287,2178023,126185
4288,2178177,126190
4289,2179243,126223
4290,2180946,126261
4291,2181102,126262
4292,2181365,126275
4293,2185923,126332
4294,2186088,126334
4295,2186220,126335
4296,2186451,126340
4297,2186620,126341
4298,2186776,126345
4299,2187218,126357
4300,2187610,126361
4301,2187991,126375
4302,2188732,126395
4303,2189195,126405
4304,2189365,126408
4305,2189534,126414
4306,2190912,126430
4307,2191226,126440
4308,2191369,126444
4309,2191679,126448
4310,2192035,126452
4311,2192630,126459
4312,2193235,126472
4313,2193490,126476
4314,2194956,126526
4315,2195336,126534
4316,2195635,126581
4317,2195913,126588
4318,2196148,126596
4319,2196320,126600
4320,2197450,126647
4321,2197663,126647
4322,2198199,126694
4323,2198857,126950
4324,2199320,126956
4325,2199477,126958
4326,2199606,126962
4327,2200227,126983
4328,2200417,126986
4329,2200539,126987
4330,2200926,126994
4331,2201191,127003
4332,2201356,127009
4333,2203180,127037
4334,2203320,127038
4335,2203741,127044
4336,2204023,127077
4337,2204213,127080
4338,2204416,127092
4339,2204530,127095
4340,2204864,127100
4341,2205251,127114
4342,2205382,127115
4343,2206756,127163
4344,2206914,127167
4345,2207212,127178
4346,2207354,127179
4347,2209691,127243
4348,2210003,127256
4349,2210221,127292
4350,2210439,127294
4351,2210587,127310
4352,2210792,127321
4353,2211456,127339
4354,2211680,127344
4355,2212226,127353
4356,2216549,127420
4357,2216818,127423
4358,2217009,127431
4359,2217807,127453
4360,2221976,127529
4361,2222301,127536
4362,2223550,127555
4363,2225938,127644
4364,2226134,127646
4365,2226273,127650
4366,2226967,127664
4367,2227147,127666
4368,2227436,127668
4369,2228158,127682
4370,2228803,127691
4371,2228955,127697
4372,2231693,127778
4373,2232333,127805
4374,2232600,127814
4375,2232795,127817
4376,2233109,127823
4377,2233389,127830
4378,2233583,127839
4379,2234230,127867
4380,2234716,127868
4381,2235481,127882
4382,2235716,127907
4383,2236237,127962
4384,2236966,127992
4385,2237271,127994
4386,2241363,128130
4387,2242455,128159
4388,2242604,128161
4389,2242747,128163
4390,2242972,128166
4391,2243634,128193
4392,2243795,128197
4393,2244596,128207
4394,2244824,128209
4395,2245060,128214
4396,2245336,128218
4397,2245518,128221
4398,2245898,128241
4399,2246108,128259
4400,2246299,128282
4401,2247169,128318
4402,2247675,128350
4403,2247980,128365
4404,2248242,128379
4405,2249084,128416
4406,2249271,128422
4407,2249631,128425
4408,2249946,128428
4409,2250163,128470
4410,2250856,128527
4411,2251124,128531
4412,2251339,128549
4413,2251638,128554
4414,2252808,128583
4415,2253129,128583
4416,2253355,128586
4417,2253490,128588
4418,2253989,128606
4419,2254998,128622
4420,2255520,128629
4421,2255873,128634
4422,2256183,128635
4423,2256646,128644
4424,2257103,128662
4425,2257530,128709
4426,2257698,128718
4427,2258207,128742
4428,2258367,128745
4429,2258485,128747
4430,2258827,128831
4431,2259181,128850
4432,2259429,128855
4433,2260225,128865
4434,2260493,128878
4435,2260726,128891
4436,2261470,128917
4437,2261747,128923
4438,2261937,128928
4439,2262666,128949
4440,2262947,128960
4441,2264854,129001
4442,2265033,129039
4443,2265287,129043
4444,2266000,129066
4445,2266160,129069
4446,2270931,129139
4447,2271125,129143
4448,2271707,129156
4449,2271884,129160
4450,2273240,129173
4451,2273575,129182
4452,2273973,129190
4453,2274204,129200
4454,2276746,129301
4455,2276902,129304
4456,2277253,129309
4457,2277498,129311
4458,2277660,129313
4459,2277860,129315
4460,2278010,129317
4461,2278174,129320
4462,2278714,129327
4463,2278811,129327
4464,2279078,129333
4465,2279691,129354
4466,2279905,129357
4467,2280055,129358
4468,2280341,129430
4469,2280493,129433
4470,2281025,129442
4471,2281822,129471
4472,2282221,129476
4473,2282393,129479
4474,2283524,129490
4475,2283898,129495
4476,2284354,129588
4477,2284509,129590
4478,2285486,129610
4479,2286389,129627
4480,2287161,129657
4481,2287768,129684
4482,2288850,129717
4483,2289153,129731
4484,2289520,129741
4485,2289990,129768
4486,2290144,129770
4487,2290377,129772
4488,2290600,129778
4489,2290962,129786
4490,2291183,129791
4491,2291515,129814
4492,2294598,129873
